code,year,gdp_per_capita
MOZ,2023,1512.2764
MOZ,2024,1500.3143
MMR,1990,775.32825
MMR,1991,759.2828
MMR,1992,821.32776
MMR,1993,859.3455
MMR,1994,911.46844
MMR,1995,962.2094
MMR,1996,1011.1599
MMR,1997,1054.7675
MMR,1998,1102.791
MMR,1999,1209.0165
MMR,2000,1359.9304
MMR,2001,1498.3116
MMR,2002,1661.7358
MMR,2003,1874.1713
MMR,2004,2110.2373
MMR,2005,2377.9026
MMR,2006,2669.327
MMR,2007,2968.3032
MMR,2008,3254.739
MMR,2009,3578.1743
MMR,2010,3893.7903
MMR,2011,4078.6123
MMR,2012,4340.9995
MMR,2013,4666.9536
MMR,2014,5006.507
MMR,2015,5313.886
MMR,2016,5580.9897
MMR,2017,5877.8745
MMR,2018,6201.263
MMR,2019,6562.989
MMR,2020,5926.8345
MMR,2021,5178.4473
MMR,2022,5350.4766
MMR,2023,5364.138
MMR,2024,5276.2944
NAM,1990,7281.779
NAM,1991,7618.333
NAM,1992,7911.0103
NAM,1993,7541.561
NAM,1994,7437.3354
NAM,1995,7506.105
NAM,1996,7538.925
NAM,1997,7656.325
NAM,1998,7709.89
NAM,1999,7773.9434
NAM,2000,7858.3877
NAM,2001,7786.5415
NAM,2002,8017.2812
NAM,2003,8237.366
NAM,2004,9130.824
NAM,2005,9245.137
NAM,2006,9773.298
NAM,2007,10162.24
NAM,2008,10286.513
NAM,2009,10166.29
NAM,2010,10614.62
NAM,2011,10965.273
NAM,2012,11266.609
NAM,2013,11593.575
NAM,2014,11982.696
NAM,2015,12166.565
NAM,2016,11846.788
NAM,2017,11408.726
NAM,2018,11214.386
NAM,2019,10813.305
NAM,2020,9652.248
NAM,2021,9709.1
NAM,2022,9953.098
NAM,2023,10137.673
NAM,2024,10281.336
NRU,1990,30123.365
NRU,1991,23836.965
NRU,1992,19620.383
NRU,1993,16326.138
NRU,1994,15640.759
NRU,1995,14361.795
NRU,1996,12636.182
NRU,1997,11488.991
NRU,1998,10133.678
NRU,1999,9478.301
NRU,2000,8844.947
NRU,2001,8277.868
NRU,2002,7487.931
NRU,2003,7526.416
NRU,2004,7200.948
NRU,2005,7208.8306
NRU,2006,7829.715
NRU,2007,6109.601
NRU,2008,7339.5786
NRU,2009,6926.98
NRU,2010,6908.357
NRU,2011,7881.1313
NRU,2012,9639.566
NRU,2013,9798.482
NRU,2014,11112.968
NRU,2015,11270.468
NRU,2016,11529.886
NRU,2017,10631.914
NRU,2018,10401.28
NRU,2019,11183.096
NRU,2020,11304.572
NRU,2021,12112.235
NRU,2022,12363.6455
NRU,2023,12372.5205
NRU,2024,12468.762
NPL,1990,1808.2649
NPL,1991,1874.2751
NPL,1992,1896.9717
NPL,1993,1916.9435
NPL,1994,2023.1152
NPL,1995,2043.6052
NPL,1996,2105.5083
NPL,1997,2166.3127
NPL,1998,2188.222
NPL,1999,2242.6501
NPL,2000,2340.8157
NPL,2001,2413.8142
NPL,2002,2380.2441
NPL,2003,2439.4949
NPL,2004,2521.541
NPL,2005,2580.231
NPL,2006,2641.348
NPL,2007,2708.7144
NPL,2008,2852.6099
NPL,2009,2961.839
NPL,2010,3085.314
NPL,2011,3176.6504
NPL,2012,3316.5007
NPL,2013,3426.5579
NPL,2014,3621.7317
NPL,2015,3745.2617
NPL,2016,3743.7446
NPL,2017,4071.7043
NPL,2018,4371.3857
NPL,2019,4607.5244
NPL,2020,4412.542
NPL,2021,4546.2295
NPL,2022,4763.3877
NPL,2023,4861.2305
NPL,2024,5046.816
NLD,1990,43128.312
NLD,1991,43833.484
NLD,1992,44245.527
NLD,1993,44490.758
NLD,1994,45532.805
NLD,1995,46720.29
NLD,1996,48095.965
NLD,1997,49881.875
NLD,1998,51879.38
NLD,1999,54134.363
NLD,2000,56016.87
NLD,2001,56887.434
NLD,2002,56664.414
NLD,2003,56452.867
NLD,2004,57391.363
NLD,2005,58422.01
NLD,2006,60391.543
NLD,2007,62601.62
NLD,2008,63678.402
NLD,2009,61029.73
NLD,2010,61518.555
NLD,2011,62318.14
NLD,2012,61480.812
NLD,2013,61281.29
NLD,2014,62045.855
NLD,2015,63081.395
NLD,2016,64267.74
NLD,2017,65666
NLD,2018,66758.266
NLD,2019,67847.85
NLD,2020,64862.19
NLD,2021,68573.56
NLD,2022,71324.04
NLD,2023,70198.93
NLD,2024,70498.88
NZL,1990,30695.467
NZL,1991,28924.744
NZL,1992,28938.098
NZL,1993,30438.627
NZL,1994,31574.357
NZL,1995,32584.654
NZL,1996,33231.45
NZL,1997,33480.145
NZL,1998,33469.254
NZL,1999,35084.293
NZL,2000,35879.793
NZL,2001,36885.645
NZL,2002,37959.066
NZL,2003,38976.914
NZL,2004,39971.77
NZL,2005,40848.297
NZL,2006,41475.12
NZL,2007,42346.09
NZL,2008,41561.184
NZL,2009,41132.336
NZL,2010,41270.93
NZL,2011,41814.887
NZL,2012,42570.332
NZL,2013,43338.438
NZL,2014,44255.504
NZL,2015,44963.832
NZL,2016,45626.684
NZL,2017,46193.29
NZL,2018,46947.938
NZL,2019,47362.32
NZL,2020,46266.395
NZL,2021,48248.72
NZL,2022,49964.176
NZL,2023,49508.27
NZL,2024,49316.4
NIC,1990,4217.609
NIC,1991,4113.6875
NIC,1992,4037.2754
NIC,1993,3934.0928
NIC,1994,3979.9854
NIC,1995,4130.286
NIC,1996,4311.493
NIC,1997,4408.329
NIC,1998,4502.598
NIC,1999,4750.9487
NIC,2000,4878.2476
NIC,2001,4958.3276
NIC,2002,4935.4854
NIC,2003,5000.612
NIC,2004,5204.382
NIC,2005,5356.9585
NIC,2006,5500.406
NIC,2007,5697.211
NIC,2008,5809.0996
NIC,2009,5538.3657
NIC,2010,5701.128
NIC,2011,5976.253
NIC,2012,6275.7876
NIC,2013,6494.1494
NIC,2014,6712.2173
NIC,2015,6939.0327
NIC,2016,7158.758
NIC,2017,7391.197
NIC,2018,7049.0273
NIC,2019,6756.5938
NIC,2020,6523.3696
NIC,2021,7119.1694
NIC,2022,7277.8228
NIC,2023,7496.5293
NIC,2024,7661.602
NER,1990,1411.8489
NER,1991,1362.7455
NER,1992,1347.3323
NER,1993,1309.6112
NER,1994,1291.6816
NER,1995,1280.3354
NER,1996,1239.4767
NER,1997,1217.3125
NER,1998,1294.1619
NER,1999,1247.6471
NER,2000,1190.5668
NER,2001,1233.0651
NER,2002,1248.8231
NER,2003,1231.2781
NER,2004,1192.0824
NER,2005,1233.8755
NER,2006,1260.1205
NER,2007,1252.7483
NER,2008,1300.5542
NER,2009,1277.6923
NER,2010,1336.5641
NER,2011,1318.1013
NER,2012,1403.1897
NER,2013,1423.2617
NER,2014,1462.8213
NER,2015,1471.6614
NER,2016,1500.0085
NER,2017,1520.0016
NER,2018,1574.3384
NER,2019,1612.6373
NER,2020,1615.6927
NER,2021,1585.5992
NER,2022,1717.5189
NER,2023,1689.5642
NER,2024,1803.4369
NGA,1990,5423.807
NGA,1991,5301.3633
NGA,1992,5403.1533
NGA,1993,5154.758
NGA,1994,4929.268
NGA,1995,4797.5117
NGA,1996,4869.8213
NGA,1997,4884.0474
NGA,1998,4880.88
NGA,1999,4781.6733
NGA,2000,4889.0034
NGA,2001,5039.549
NGA,2002,5654.897
NGA,2003,5905.315
NGA,2004,6275.299
NGA,2005,6496.932
NGA,2006,6702.9453
NGA,2007,6949.4263
NGA,2008,7215.7695
NGA,2009,7581.406
NGA,2010,7962.6396
NGA,2011,8153.5317
NGA,2012,8265.905
NGA,2013,8581.208
NGA,2014,8884.774
NGA,2015,8892.058
NGA,2016,8534.692
NGA,2017,8396.784
NGA,2018,8362.623
NGA,2019,8361.787
NGA,2020,7664.211
NGA,2021,7588.479
NGA,2022,7752.262
NGA,2023,7843.8345
NGA,2024,7994.216
WB_NA,1990,43996.17
WB_NA,1991,43289.633
WB_NA,1992,44104.367
WB_NA,1993,44730.617
WB_NA,1994,45989.266
WB_NA,1995,46672.28
WB_NA,1996,47793.414
WB_NA,1997,49324.945
WB_NA,1998,50930.855
WB_NA,1999,52792.8
WB_NA,2000,54395.99
WB_NA,2001,54414.23
WB_NA,2002,54881
WB_NA,2003,55882.54
WB_NA,2004,57460.652
WB_NA,2005,58901.375
WB_NA,2006,59950.812
WB_NA,2007,60574.895
WB_NA,2008,60110.46
WB_NA,2009,58016.86
WB_NA,2010,59082.02
WB_NA,2011,59602.137
WB_NA,2012,60435.074
WB_NA,2013,61242.504
WB_NA,2014,62295.5
WB_NA,2015,63496.156
WB_NA,2016,64079.96
WB_NA,2017,65200.664
WB_NA,2018,66672.05
WB_NA,2019,67938.39
WB_NA,2020,65982.81
WB_NA,2021,69833.49
WB_NA,2022,71184.96
WB_NA,2023,72394.125
WB_NA,2024,73462.04
MKD,1990,12904.54
MKD,1991,12153.549
MKD,1992,11486.776
MKD,1993,10764.747
MKD,1994,10650.783
MKD,1995,10501.133
MKD,1996,10551.566
MKD,1997,10787.575
MKD,1998,11092.875
MKD,1999,11519.005
MKD,2000,11988.295
MKD,2001,11571.859
MKD,2002,11830.312
MKD,2003,12077.899
MKD,2004,12683.434
MKD,2005,13354.517
MKD,2006,14118.288
MKD,2007,15118.307
MKD,2008,16038.107
MKD,2009,16084.295
MKD,2010,16731.16
MKD,2011,17201.307
MKD,2012,17190.066
MKD,2013,17758.3
MKD,2014,18452.283
MKD,2015,19215.154
MKD,2016,19825.855
MKD,2017,20121.135
MKD,2018,20806.008
MKD,2019,21766.975
MKD,2020,20971.53
MKD,2021,22144.285
MKD,2022,22822.328
MKD,2023,23455.32
MKD,2024,24203.285
NOR,1990,57106.883
NOR,1991,58588.47
NOR,1992,60333.45
NOR,1993,61681.805
NOR,1994,64432.074
NOR,1995,66762.16
NOR,1996,69764.38
NOR,1997,73053.97
NOR,1998,74558.3
NOR,1999,75583.836
NOR,2000,77587.21
NOR,2001,78791.305
NOR,2002,79447.09
NOR,2003,79728.78
NOR,2004,82440.95
NOR,2005,84080
NOR,2006,85458.55
NOR,2007,87043.5
NOR,2008,86379.664
NOR,2009,83642.07
NOR,2010,83256.79
NOR,2011,83092.44
NOR,2012,84237.15
NOR,2013,84070.46
NOR,2014,84830.26
NOR,2015,85550.3
NOR,2016,85787.62
NOR,2017,87194.11
NOR,2018,87338.47
NOR,2019,87725.73
NOR,2020,86096.055
NOR,2021,88984.14
NOR,2022,91051.086
NOR,2023,90085.44
NOR,2024,91105.25
OMN,1990,35201.55
OMN,1991,35574.676
OMN,1992,36841.402
OMN,1993,37455.34
OMN,1994,37782.723
OMN,1995,38946.773
OMN,1996,39455.83
OMN,1997,41191.03
OMN,1998,40574.676
OMN,1999,40145.93
OMN,2000,42086.043
OMN,2001,43492.285
OMN,2002,42654.15
OMN,2003,41247.586
OMN,2004,41351.77
OMN,2005,41551.14
OMN,2006,42540.44
OMN,2007,43696.97
OMN,2008,46586.395
OMN,2009,48304.117
OMN,2010,48191.613
OMN,2011,44440.31
OMN,2012,41964.082
OMN,2013,40854.484
OMN,2014,39639.99
OMN,2015,39813.79
OMN,2016,39860.99
OMN,2017,38691.11
OMN,2018,38673.605
OMN,2019,38292.387
OMN,2020,37560.6
OMN,2021,38719.457
OMN,2022,39780.21
OMN,2023,37793.617
OMN,2024,36721.082
PAK,1990,3199.7297
PAK,1991,3252.351
PAK,1992,3404.1213
PAK,1993,3369.238
PAK,1994,3395.5044
PAK,1995,3462.4734
PAK,1996,3526.1416
PAK,1997,3462.5815
PAK,1998,3454.1768
PAK,1999,3484.4568
PAK,2000,3531.713
PAK,2001,3559.7278
PAK,2002,3563.6785
PAK,2003,3668.7793
PAK,2004,3859.646
PAK,2005,4042.1545
PAK,2006,4185.8667
PAK,2007,4257.926
PAK,2008,4233.348
PAK,2009,4270.439
PAK,2010,4228.7817
PAK,2011,4246.067
PAK,2012,4292.021
PAK,2013,4407.147
PAK,2014,4520.235
PAK,2015,4645.286
PAK,2016,4886.6123
PAK,2017,5031.5605
PAK,2018,5255.0635
PAK,2019,5295.953
PAK,2020,5135.0146
PAK,2021,5367.2734
PAK,2022,5526.2793
PAK,2023,5418.7695
PAK,2024,5500.3237
PLW,1990,17851.184
PLW,1991,18301.05
PLW,1992,16728.021
PLW,1993,14327.272
PLW,1994,15008.319
PLW,1995,16232.837
PLW,1996,17455.115
PLW,1997,17408.885
PLW,1998,17358.283
PLW,1999,16093.402
PLW,2000,15447.952
PLW,2001,16433.64
PLW,2002,17075.248
PLW,2003,16579.314
PLW,2004,17015.68
PLW,2005,17507.436
PLW,2006,17749.773
PLW,2007,18255.67
PLW,2008,17574.074
PLW,2009,16688.723
PLW,2010,16524.043
PLW,2011,17670.914
PLW,2012,18279.889
PLW,2013,17931.432
PLW,2014,18786.834
PLW,2015,20212.018
PLW,2016,20449.13
PLW,2017,19821.098
PLW,2018,19572.344
PLW,2019,19519.018
PLW,2020,18183.736
PLW,2021,15780.55
PLW,2022,16040.908
PLW,2023,16425.973
PSE,1994,3966.6887
PSE,1995,4062.963
PSE,1996,3932.227
PSE,1997,4311.5386
PSE,1998,4805.1914
PSE,1999,5071.8213
PSE,2000,4520.89
PSE,2001,3996.5088
PSE,2002,3409.1729
PSE,2003,3788.9265
PSE,2004,4503.0806
PSE,2005,4885.0728
PSE,2006,4714.3735
PSE,2007,4769.5234
PSE,2008,4984.8057
PSE,2009,5270.663
PSE,2010,5432.2437
PSE,2011,5805.3213
PSE,2012,6009.1094
PSE,2013,6142.202
PSE,2014,5990.427
PSE,2015,6072.6504
PSE,2016,6464.1333
PSE,2017,6426.7954
PSE,2018,6342.9375
PSE,2019,6269.891
PSE,2020,5423.6826
PSE,2021,5663.1216
PSE,2022,5753.084
PSE,2023,5361.131
PSE,2024,3845.503
PAN,1990,10263.688
PAN,1991,10994.55
PAN,1992,11649.796
PAN,1993,12032.808
PAN,1994,12123.35
PAN,1995,12086.644
PAN,1996,12327.852
PAN,1997,13013.891
PAN,1998,13826.532
PAN,1999,14261.741
PAN,2000,14572.976
PAN,2001,14427.83
PAN,2002,14507.144
PAN,2003,14957.554
PAN,2004,15875.112
PAN,2005,16867.96
PAN,2006,18190.273
PAN,2007,20208.822
PAN,2008,21867.818
PAN,2009,21822.988
PAN,2010,22739.111
PAN,2011,24999.46
PAN,2012,26926.885
PAN,2013,28135.328
PAN,2014,28931.805
PAN,2015,29933.156
PAN,2016,30765.236
PAN,2017,31979.812
PAN,2018,32681.447
PAN,2019,33163.727
PAN,2020,26881.799
PAN,2021,30932.764
PAN,2022,33915.152
PAN,2023,35872.95
PAN,2024,36394.918
PNG,1990,3164.149
PNG,1991,3358.1887
PNG,1992,3690.345
PNG,1993,4206.429
PNG,1994,4297.891
PNG,1995,4008.722
PNG,1996,4167.036
PNG,1997,3864.2302
PNG,1998,3590.1
PNG,1999,3531.6594
PNG,2000,3326.7986
PNG,2001,3211.7593
PNG,2002,3100.7952
PNG,2003,3064.444
PNG,2004,3046.333
PNG,2005,3136.5857
PNG,2006,3202.4873
PNG,2007,3345.8503
PNG,2008,3233.9182
PNG,2009,3349.6436
PNG,2010,3579.1714
PNG,2011,3514.8328
PNG,2012,3577.4517
PNG,2013,3615.2832
PNG,2014,3998.6182
PNG,2015,4154.5234
PNG,2016,4275.7485
PNG,2017,4322.2227
PNG,2018,4211.1455
PNG,2019,4301.6113
PNG,2020,4077.6313
PNG,2021,3976.9038
PNG,2022,4125.493
PNG,2023,4205.8477
PNG,2024,4288.5283
PRY,1990,9962.48
PRY,1991,10040.3125
PRY,1992,9948.421
PRY,1993,10178.455
PRY,1994,10459.09
PRY,1995,10908.272
PRY,1996,10825.287
PRY,1997,11033.016
PRY,1998,10802.56
PRY,1999,10435.398
PRY,2000,9998.593
PRY,2001,9749.259
PRY,2002,9610.748
PRY,2003,9903.45
PRY,2004,10187.194
PRY,2005,10290.101
PRY,2006,10672.993
PRY,2007,11141.87
PRY,2008,11751.14
PRY,2009,11601.285
PRY,2010,12738.576
PRY,2011,13109.467
PRY,2012,12834.802
PRY,2013,13700.703
PRY,2014,14219.3545
PRY,2015,14427.601
PRY,2016,14826.664
PRY,2017,15320.337
PRY,2018,15592.984
PRY,2019,15321.324
PRY,2020,14991.66
PRY,2021,15406.167
PRY,2022,15259.1455
PRY,2023,15826.088
PRY,2024,16296.283
PER,1990,6317.079
PER,1991,6322.5747
PER,1992,6161.6357
PER,1993,6355.262
PER,1994,6997.706
PER,1995,7372.0425
PER,1996,7437.1924
PER,1997,7773.827
PER,1998,7603.809
PER,1999,7585.328
PER,2000,7669.095
PER,2001,7611.6665
PER,2002,7931.5796
PER,2003,8174.3794
PER,2004,8495.986
PER,2005,8949.954
PER,2006,9547.913
PER,2007,10286.3545
PER,2008,11151.53
PER,2009,11204.377
PER,2010,12059.018
PER,2011,12726.6
PER,2012,13395.399
PER,2013,14052.138
PER,2014,14244.566
PER,2015,14542.793
PER,2016,14917.449
PER,2017,15069.522
PER,2018,15386.26
PER,2019,15463.543
PER,2020,13609.6
PER,2021,15280.551
PER,2022,15559.821
PER,2023,15327.582
PER,2024,15661.75
PHL,1990,4504.4624
PHL,1991,4378.3955
PHL,1992,4293.7183
PHL,1993,4283.1597
PHL,1994,4374.0674
PHL,1995,4477.323
PHL,1996,4631.772
PHL,1997,4758.7085
PHL,1998,4616.673
PHL,1999,4650.7593
PHL,2000,4740.439
PHL,2001,4778.401
PHL,2002,4856.4995
PHL,2003,5003.3833
PHL,2004,5229.4507
PHL,2005,5386.8164
PHL,2006,5578.5723
PHL,2007,5840.068
PHL,2008,5987.0376
PHL,2009,5965.307
PHL,2010,6273.039
PHL,2011,6388.313
PHL,2012,6697.556
PHL,2013,7016.5386
PHL,2014,7340.362
PHL,2015,7691.763
PHL,2016,8131.825
PHL,2017,8584.136
PHL,2018,9016.286
PHL,2019,9452.294
PHL,2020,8455.185
PHL,2021,8857.79
PHL,2022,9457.104
PHL,2023,9898.533
PHL,2024,10375.94
POL,1990,12821.464
POL,1991,11879.754
POL,1992,12141.235
POL,1993,12563.1045
POL,1994,13200.161
POL,1995,14227.566
POL,1996,15083.098
POL,1997,16031.721
POL,1998,16766.648
POL,1999,17556.002
POL,2000,18566.355
POL,2001,18800.602
POL,2002,19166.914
POL,2003,19855.63
POL,2004,20878.654
POL,2005,21568.947
POL,2006,22921.197
POL,2007,24484.066
POL,2008,25553.906
POL,2009,26204.41
POL,2010,27112.133
POL,2011,28521.662
POL,2012,28952.916
POL,2013,29168.625
POL,2014,30334.879
POL,2015,31700.37
POL,2016,32675.305
POL,2017,34354.598
POL,2018,36500.41
POL,2019,38181.62
POL,2020,37852.8
POL,2021,41059.586
POL,2022,43405.023
POL,2023,43672.766
POL,2024,45153.043
PRT,1990,27190.572
PRT,1991,28443.795
PRT,1992,28776.047
PRT,1993,28153.615
PRT,1994,28348.865
PRT,1995,29460.814
PRT,1996,30378.756
PRT,1997,31574.402
PRT,1998,32925.664
PRT,1999,34018.965
PRT,2000,35069.83
PRT,2001,35500.227
PRT,2002,35578.52
PRT,2003,35115.38
PRT,2004,35658.13
PRT,2005,35870.31
PRT,2006,36387.535
PRT,2007,37226.47
PRT,2008,37291.504
PRT,2009,36092.812
PRT,2010,36703.113
PRT,2011,36127.297
PRT,2012,34804.633
PRT,2013,34651.773
PRT,2014,35097.41
PRT,2015,35803.36
PRT,2016,36636.297
PRT,2017,37943.113
PRT,2018,39123.613
PRT,2019,40188.285
PRT,2020,36852.23
PRT,2021,38657.668
PRT,2022,41070.86
PRT,2023,41768.254
PRT,2024,42197.203
PRI,1990,26738.814
PRI,1991,27162.15
PRI,1992,28219.115
PRI,1993,29282.111
PRI,1994,30225.781
PRI,1995,31310.18
PRI,1996,31677.23
PRI,1997,32915.79
PRI,1998,34537.184
PRI,1999,36216.84
PRI,2000,37298.547
PRI,2001,39568.555
PRI,2002,39879.73
PRI,2003,39876.066
PRI,2004,43355.824
PRI,2005,42555.707
PRI,2006,42133.97
PRI,2007,41888.625
PRI,2008,41358.07
PRI,2009,40772.35
PRI,2010,40777.688
PRI,2011,40972.535
PRI,2012,41347.453
PRI,2013,41556.785
PRI,2014,41593.68
PRI,2015,41737.605
PRI,2016,41858.26
PRI,2017,41479.996
PRI,2018,41119.31
PRI,2019,41656.33
PRI,2020,40171.387
PRI,2021,40559.477
PRI,2022,42310.957
PRI,2023,42837.9
PRI,2024,44205.75
QAT,1990,71584.375
QAT,1991,68122.87
QAT,1992,73450.95
QAT,1993,70250.695
QAT,1994,69119.88
QAT,1995,68732.47
QAT,1996,69746.15
QAT,1997,87140.04
QAT,1998,91901.07
QAT,1999,90837.375
QAT,2000,93186.97
QAT,2001,92115.734
QAT,2002,94111.59
QAT,2003,93224.36
QAT,2004,107023.58
QAT,2005,107784.414
QAT,2006,115383.63
QAT,2007,109579.68
QAT,2008,109206.3
QAT,2009,108435.75
QAT,2010,129044.71
QAT,2011,145590.77
QAT,2012,143830.56
QAT,2013,136453.94
QAT,2014,128013.945
QAT,2015,123070.82
QAT,2016,120054.24
QAT,2017,115064.836
QAT,2018,114909.79
QAT,2019,113160.836
QAT,2020,103061.9
QAT,2021,116832.66
QAT,2022,114740.164
QAT,2023,116563.99
QAT,2024,110889.79
ROU,1990,16316.912
ROU,1991,14333.03
ROU,1992,13195.097
ROU,1993,13415.074
ROU,1994,13962.832
ROU,1995,14863.247
ROU,1996,15488.622
ROU,1997,14780.059
ROU,1998,14510.054
ROU,1999,14478.109
ROU,2000,14853.668
ROU,2001,15848.37
ROU,2002,17061.7
ROU,2003,17587.535
ROU,2004,19532.56
ROU,2005,20571.012
ROU,2006,22354.656
ROU,2007,24328.494
ROU,2008,27039.713
ROU,2009,25761.738
ROU,2010,24903.008
ROU,2011,26150.855
ROU,2012,26767.566
ROU,2013,26942.043
ROU,2014,28156.248
ROU,2015,29182
ROU,2016,30189.273
ROU,2017,32852.773
ROU,2018,34829.04
ROU,2019,36399.625
ROU,2020,35283.754
ROU,2021,37534.156
ROU,2022,39256.99
ROU,2023,40116.855
ROU,2024,40504
RUS,1990,29643.596
RUS,1991,28066.922
RUS,1992,23965.244
RUS,1993,21899.518
RUS,1994,19153.363
RUS,1995,18363.713
RUS,1996,17699.87
RUS,1997,17977.352
RUS,1998,17052.756
RUS,1999,18200.32
RUS,2000,20104.75
RUS,2001,21219.904
RUS,2002,22319.678
RUS,2003,24057.928
RUS,2004,25894.146
RUS,2005,27656.658
RUS,2006,30022.672
RUS,2007,32630.37
RUS,2008,34342.227
RUS,2009,31654.004
RUS,2010,33063.586
RUS,2011,34444.645
RUS,2012,35740.7
RUS,2013,36260.066
RUS,2014,35853.246
RUS,2015,35037.152
RUS,2016,35005.45
RUS,2017,35570.39
RUS,2018,36536.695
RUS,2019,37319.32
RUS,2020,36376.336
RUS,2021,38638.43
RUS,2022,38214.496
RUS,2023,39887.34
RUS,2024,41704.71
RWA,1990,1122.9913
RWA,1991,1072.6971
RWA,1992,1112.5903
RWA,1993,984.2175
RWA,1994,575.36755
RWA,1995,931.3678
RWA,1996,888.131
RWA,1997,874.6947
RWA,1998,913.7196
RWA,1999,945.7332
RWA,2000,1016.662
RWA,2001,1093.1841
RWA,2002,1220.7395
RWA,2003,1220.4991
RWA,2004,1277.1927
RWA,2005,1360.2959
RWA,2006,1446.7109
RWA,2007,1516.2675
RWA,2008,1641.7777
RWA,2009,1699.9446
RWA,2010,1779.1586
RWA,2011,1874.215
RWA,2012,1988.0122
RWA,2013,2032.4048
RWA,2014,2106.2146
RWA,2015,2238.5393
RWA,2016,2316.6372
RWA,2017,2351.597
RWA,2018,2493.44
RWA,2019,2667.4646
RWA,2020,2520.3174
RWA,2021,2733.4355
RWA,2022,2892.4597
RWA,2023,3062.999
RWA,2024,3264.6445
KNA,1990,14326.041
KNA,1991,14084.684
KNA,1992,14557.185
KNA,1993,15348.688
KNA,1994,15955.838
KNA,1995,16596.266
KNA,1996,17340.223
KNA,1997,18288.494
KNA,1998,17963.7
KNA,1999,18291.424
KNA,2000,19840.58
KNA,2001,20648.79
KNA,2002,20813.404
KNA,2003,19927.182
KNA,2004,20661.346
KNA,2005,22612.713
KNA,2006,23258.984
KNA,2007,23330.045
KNA,2008,25898.783
KNA,2009,24973.805
KNA,2010,24997.566
KNA,2011,25380.008
KNA,2012,25114.057
KNA,2013,26532.102
KNA,2014,28530.307
KNA,2015,28729.566
KNA,2016,29867.027
KNA,2017,29948.92
KNA,2018,30576.248
KNA,2019,31512.193
KNA,2020,26736.928
KNA,2021,26896.617
KNA,2022,29749.87
KNA,2023,30616.578
KNA,2024,30656.441
LCA,1990,17222.148
LCA,1991,17080.799
LCA,1992,18166.207
LCA,1993,18004.031
LCA,1994,18020.514
LCA,1995,18048.781
LCA,1996,18301.152
LCA,1997,17920.033
LCA,1998,18786.998
LCA,1999,19039.463
LCA,2000,18818.885
LCA,2001,17993.637
LCA,2002,17911.629
LCA,2003,18522.514
LCA,2004,19715.83
LCA,2005,19491.219
LCA,2006,20551.06
LCA,2007,20759.305
LCA,2008,21651.234
LCA,2009,20907.334
LCA,2010,20849.055
LCA,2011,21637.87
LCA,2012,21515.9
LCA,2013,21029.29
LCA,2014,21214.477
LCA,2015,21142.973
LCA,2016,21775.475
LCA,2017,22422.598
LCA,2018,22981.918
LCA,2019,22738.248
LCA,2020,17142.045
LCA,2021,19101.166
LCA,2022,22962.281
LCA,2023,23403.744
LCA,2024,24252.469
VCT,1990,7467.379
VCT,1991,7524.585
VCT,1992,7984.0796
VCT,1993,8306.775
VCT,1994,8189.8438
VCT,1995,8815.849
VCT,1996,8923.705
VCT,1997,9234.699
VCT,1998,9609.104
VCT,1999,9853.348
VCT,2000,9999.059
VCT,2001,10177.81
VCT,2002,10736.088
VCT,2003,11475.331
VCT,2004,11979.907
VCT,2005,12320.071
VCT,2006,13233.407
VCT,2007,13732.362
VCT,2008,13850.394
VCT,2009,13723.784
VCT,2010,13175.723
VCT,2011,13168.896
VCT,2012,13397.963
VCT,2013,13804.184
VCT,2014,14040.246
VCT,2015,14508.861
VCT,2016,15197.748
VCT,2017,15533.222
VCT,2018,16139.066
VCT,2019,16365.325
VCT,2020,15763.705
VCT,2021,16200.899
VCT,2022,16835.023
VCT,2023,17858.244
VCT,2024,18714.2
WSM,1990,3990.9268
WSM,1991,3891.63
WSM,1992,3861.889
WSM,1993,3986.4539
WSM,1994,3854.0393
WSM,1995,4077.991
WSM,1996,4333.5127
WSM,1997,4325.138
WSM,1998,4386.519
WSM,1999,4448.32
WSM,2000,4638.594
WSM,2001,4941.115
WSM,2002,5183.4546
WSM,2003,5425.444
WSM,2004,5568.347
WSM,2005,5914.8896
WSM,2006,6017.477
WSM,2007,6013.2764
WSM,2008,6182.763
WSM,2009,6104.1274
WSM,2010,6427.3115
WSM,2011,6616.771
WSM,2012,6311.961
WSM,2013,6262.3237
WSM,2014,6247.905
WSM,2015,6432.36
WSM,2016,6887.305
WSM,2017,6919.0156
WSM,2018,6805.0454
WSM,2019,7033.521
WSM,2020,6745.2925
WSM,2021,6350.1143
WSM,2022,6449.365
WSM,2023,7383.7456
WSM,2024,7686.2495
SMR,1997,66923.03
SMR,1998,71024.56
SMR,1999,76474.13
SMR,2000,77149.414
SMR,2001,80420.77
SMR,2002,79649.53
SMR,2003,81688.375
SMR,2004,80724.81
SMR,2005,81632.17
SMR,2006,83781.55
SMR,2007,86785.016
SMR,2008,85120.29
SMR,2009,73093.83
SMR,2010,68669.25
SMR,2011,64214.117
SMR,2012,58176.38
SMR,2013,58467.977
SMR,2014,58743.586
SMR,2015,59647.66
SMR,2016,60669.82
SMR,2017,59524.56
SMR,2018,59194.043
SMR,2019,60171.047
SMR,2020,55998.07
SMR,2021,64745.133
SMR,2022,70887.57
SMR,2023,70951.79
STP,1990,3883.2043
STP,1991,3844.8965
STP,1992,3798.8835
